SUID,Class Code*,Term,max(`Credits Attempted`),first(`Start Time`),first(`End Time`),max(MondayDummy),max(TuesdayDummy),max(WednesdayDummy),max(ThursdayDummy),max(FridayDummy),max(SaturdayDummy),max(SundayDummy),College,Major Desc,Sport
745584950,CSD618,Spring 2024,3,13:30:00,14:50:00,1,0,1,0,0,0,0,Arts & Sciences,Speech-Language Pathology(NYT),Women's Track
745584950,CSD623,Fall 2023,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Arts & Sciences,Speech-Language Pathology(NYT),Women's Track
745584950,CSD624,Fall 2023,1,11:40:00,12:35:00,0,0,0,0,1,0,0,Arts & Sciences,Speech-Language Pathology(NYT),Women's Track
745584950,CSD625,Fall 2023,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Arts & Sciences,Speech-Language Pathology(NYT),Women's Track
745584950,CSD638,Spring 2024,3,12:00:00,13:20:00,1,0,1,0,0,0,0,Arts & Sciences,Speech-Language Pathology(NYT),Women's Track
745584950,CSD647,Fall 2023,1,17:30:00,19:45:00,0,1,0,0,0,0,0,Arts & Sciences,Speech-Language Pathology(NYT),Women's Track
745584950,CSD650,Fall 2023,1,12:45:00,14:05:00,0,0,0,0,1,0,0,Arts & Sciences,Speech-Language Pathology(NYT),Women's Track
745584950,CSD650,Spring 2024,1,12:45:00,14:05:00,0,0,0,0,1,0,0,Arts & Sciences,Speech-Language Pathology(NYT),Women's Track
745584950,CSD657,Fall 2023,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Arts & Sciences,Speech-Language Pathology(NYT),Women's Track
745584950,CSD726,Fall 2023,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Arts & Sciences,Speech-Language Pathology(NYT),Women's Track
745584950,CSD727,Spring 2024,3,10:30:00,11:50:00,0,1,0,1,0,0,0,Arts & Sciences,Speech-Language Pathology(NYT),Women's Track
745584950,EED640,Spring 2024,0,18:45:00,21:30:00,1,0,0,0,0,0,0,Arts & Sciences,Speech-Language Pathology(NYT),Women's Track
746015532,ACC151,Spring 2024,4,12:30:00,13:50:00,0,1,0,1,1,0,0,Management,Finance-U,Men's Soccer
746015532,EAR117,Spring 2024,3,17:15:00,18:35:00,1,0,1,0,0,0,0,Management,Finance-U,Men's Soccer
746015532,ECN101,Fall 2023,3,17:15:00,18:35:00,1,0,1,0,0,0,0,Management,Finance-U,Men's Soccer
746015532,ECN102,Spring 2024,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Management,Finance-U,Men's Soccer
746015532,FYS101,Fall 2023,1,NA,NA,1,0,0,0,0,0,0,Management,Finance-U,Men's Soccer
746015532,LPP255,Spring 2024,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Management,Finance-U,Men's Soccer
746015532,MAS261,Fall 2023,3,10:35:00,11:30:00,1,0,1,0,1,0,0,Management,Finance-U,Men's Soccer
746015532,MAT284,Spring 2024,4,09:30:00,10:50:00,0,1,1,1,0,0,0,Management,Finance-U,Men's Soccer
746015532,PED259,Fall 2023,1,00:00:00,00:00:00,0,0,0,0,0,0,0,Management,Finance-U,Men's Soccer
746015532,PSY205,Fall 2023,3,08:25:00,09:20:00,1,0,1,1,0,0,0,Management,Finance-U,Men's Soccer
746015532,SOM122,Fall 2023,3,09:30:00,10:25:00,1,0,1,0,1,0,0,Management,Finance-U,Men's Soccer
746015532,WRT105,Fall 2023,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Management,Finance-U,Men's Soccer
746866646,BIO316,Fall 2023,4,12:45:00,14:05:00,1,0,1,0,1,0,0,Arts & Sciences,Biology,Women's Lacrosse
746866646,BIO400,Fall 2023,3,12:30:00,13:25:00,0,1,0,1,0,0,0,Arts & Sciences,Biology,Women's Lacrosse
746866646,BIO400,Spring 2024,3,14:00:00,14:55:00,0,1,0,1,0,0,0,Arts & Sciences,Biology,Women's Lacrosse
746866646,BIO446,Fall 2023,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Arts & Sciences,Biology,Women's Lacrosse
746866646,BIO456,Spring 2024,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Arts & Sciences,Biology,Women's Lacrosse
746866646,PSY205,Spring 2024,3,09:30:00,10:25:00,1,0,1,0,0,0,0,Arts & Sciences,Biology,Women's Lacrosse
746866646,REL364,Fall 2023,3,NA,NA,0,0,0,0,0,0,0,Arts & Sciences,Biology,Women's Lacrosse
746866646,WRT205,Fall 2023,3,00:00:00,00:00:00,0,0,0,0,0,0,0,Arts & Sciences,Biology,Women's Lacrosse
747437414,CIS467,Fall 2023,3,17:15:00,18:35:00,1,0,1,0,0,0,0,Engineering & Computer Science,Computer Engineering,Men's Track
747437414,CSE491,Fall 2023,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Engineering & Computer Science,Computer Engineering,Men's Track
747437414,CSE492,Spring 2024,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Engineering & Computer Science,Computer Engineering,Men's Track
747437414,CSE499,Spring 2024,1,NA,NA,0,0,0,0,0,0,0,Engineering & Computer Science,Computer Engineering,Men's Track
747437414,CSE644,Spring 2024,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Engineering & Computer Science,Computer Engineering,Men's Track
747437414,CSE674,Fall 2023,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Engineering & Computer Science,Computer Engineering,Men's Track
747437414,HNR220,Fall 2023,1,15:45:00,17:05:00,0,0,1,0,0,0,0,Engineering & Computer Science,Computer Engineering,Men's Track
747437414,IST256,Spring 2024,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Engineering & Computer Science,Computer Engineering,Men's Track
747437414,IST359,Fall 2023,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Engineering & Computer Science,Computer Engineering,Men's Track
747437414,IST414,Fall 2023,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Engineering & Computer Science,Computer Engineering,Men's Track
747437414,IST466,Spring 2024,3,17:15:00,18:35:00,1,0,1,0,0,0,0,Engineering & Computer Science,Computer Engineering,Men's Track
747437414,IST486,Spring 2024,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Engineering & Computer Science,Computer Engineering,Men's Track
747437414,LIN202,Fall 2023,3,09:30:00,10:25:00,1,0,1,0,1,0,0,Engineering & Computer Science,Computer Engineering,Men's Track
748832287,BIO123,Spring 2024,3,19:00:00,20:30:00,1,0,1,0,0,0,0,Arts & Sciences,Chemistry,Women's Ice Hockey
748832287,BIO124,Spring 2024,1,17:00:00,19:50:00,0,1,0,0,0,0,0,Arts & Sciences,Chemistry,Women's Ice Hockey
748832287,CHE116,Spring 2024,3,15:30:00,16:50:00,1,1,0,1,0,0,0,Arts & Sciences,Chemistry,Women's Ice Hockey
748832287,CHE117,Spring 2024,1,10:35:00,13:35:00,1,0,0,0,0,0,0,Arts & Sciences,Chemistry,Women's Ice Hockey
748832287,CSD212,Spring 2024,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Arts & Sciences,Chemistry,Women's Ice Hockey
748832287,DSP101,Spring 2024,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Arts & Sciences,Chemistry,Women's Ice Hockey
748832287,FYS101,Spring 2024,1,NA,NA,0,0,1,0,0,0,0,Arts & Sciences,Chemistry,Women's Ice Hockey
748832287,PED259,Spring 2024,1,00:00:00,00:00:00,0,0,0,0,0,0,0,Arts & Sciences,Chemistry,Women's Ice Hockey
751929769,HED611,Fall 2023,3,16:00:00,18:45:00,1,0,0,0,0,0,0,Education,"Higher Postsecondary Education,Intercol Athletc Advsng&Supprt",Women's Ice Hockey
751929769,HED690,Fall 2023,3,NA,NA,0,0,0,0,0,0,0,Education,"Higher Postsecondary Education,Intercol Athletc Advsng&Supprt",Women's Ice Hockey
751929769,HED730,Fall 2023,3,17:15:00,19:15:00,0,0,1,0,0,0,0,Education,"Higher Postsecondary Education,Intercol Athletc Advsng&Supprt",Women's Ice Hockey
751929769,HED755,Spring 2024,3,16:00:00,18:45:00,0,0,0,1,0,0,0,Education,"Higher Postsecondary Education,Intercol Athletc Advsng&Supprt",Women's Ice Hockey
752471112,CLS100,Spring 2024,1,12:45:00,14:05:00,0,0,0,0,1,0,0,Visual & Performing Arts,Comm & Rhetorical Studies,Men's Soccer
752471112,CRS100,Fall 2023,1,11:40:00,12:35:00,0,0,1,0,0,0,0,Visual & Performing Arts,Comm & Rhetorical Studies,Men's Soccer
752471112,CRS181,Fall 2023,3,09:30:00,10:25:00,1,0,1,0,0,0,0,Visual & Performing Arts,Comm & Rhetorical Studies,Men's Soccer
752471112,CRS183,Spring 2024,3,11:40:00,12:35:00,1,0,1,0,1,0,0,Visual & Performing Arts,Comm & Rhetorical Studies,Men's Soccer
752471112,CRS225,Fall 2023,3,12:45:00,13:40:00,1,1,0,1,0,0,0,Visual & Performing Arts,Comm & Rhetorical Studies,Men's Soccer
752471112,CRS287,Spring 2024,3,12:30:00,13:25:00,0,1,1,1,0,0,0,Visual & Performing Arts,Comm & Rhetorical Studies,Men's Soccer
752471112,CRS415,Spring 2024,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Visual & Performing Arts,Comm & Rhetorical Studies,Men's Soccer
752471112,CRS430,Spring 2024,3,15:30:00,16:50:00,0,1,0,1,0,0,0,Visual & Performing Arts,Comm & Rhetorical Studies,Men's Soccer
752471112,CRS475,Spring 2024,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Visual & Performing Arts,Comm & Rhetorical Studies,Men's Soccer
752471112,CRS483,Fall 2023,3,19:00:00,21:00:00,0,1,1,1,0,0,0,Visual & Performing Arts,Comm & Rhetorical Studies,Men's Soccer
752471112,ENG420,Spring 2024,3,14:15:00,15:35:00,1,0,1,0,0,0,0,Visual & Performing Arts,Comm & Rhetorical Studies,Men's Soccer
752471112,FYS101,Fall 2023,1,NA,NA,1,0,0,0,0,0,0,Visual & Performing Arts,Comm & Rhetorical Studies,Men's Soccer
752471112,HST320,Fall 2023,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Visual & Performing Arts,Comm & Rhetorical Studies,Men's Soccer
752471112,PED259,Fall 2023,1,00:00:00,00:00:00,0,0,0,0,0,0,0,Visual & Performing Arts,Comm & Rhetorical Studies,Men's Soccer
754089021,EAR117,Spring 2024,3,08:00:00,08:55:00,1,0,1,0,1,0,0,Arts & Sciences,Economics,Men's Lacrosse
754089021,ECN301,Fall 2023,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Arts & Sciences,Economics,Men's Lacrosse
754089021,ECN302,Fall 2023,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Arts & Sciences,Economics,Men's Lacrosse
754089021,ECN410,Spring 2024,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Arts & Sciences,Economics,Men's Lacrosse
754089021,ECN422,Spring 2024,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Arts & Sciences,Economics,Men's Lacrosse
754089021,EEE370,Spring 2024,3,18:30:00,21:15:00,0,0,0,1,0,0,0,Arts & Sciences,Economics,Men's Lacrosse
754089021,IRP300,Fall 2023,3,08:00:00,09:20:00,0,1,0,1,0,0,0,Arts & Sciences,Economics,Men's Lacrosse
754089021,MES165,Spring 2024,3,NA,NA,0,0,0,0,0,0,0,Arts & Sciences,Economics,Men's Lacrosse
754089021,MES364,Fall 2023,3,NA,NA,0,0,0,0,0,0,0,Arts & Sciences,Economics,Men's Lacrosse
754089021,PED259,Spring 2024,1,00:00:00,00:00:00,0,0,0,0,0,0,0,Arts & Sciences,Economics,Men's Lacrosse
754089021,PSY205,Fall 2023,3,09:30:00,10:25:00,1,0,1,0,1,0,0,Arts & Sciences,Economics,Men's Lacrosse
755625801,CEN252,Spring 2024,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Engineering & Computer Science,Mechanical Engineering,Men's Lacrosse
755625801,ECN101,Spring 2024,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Engineering & Computer Science,Mechanical Engineering,Men's Lacrosse
755625801,ECS202,Spring 2024,1,17:15:00,18:10:00,1,0,1,0,0,0,0,Engineering & Computer Science,Mechanical Engineering,Men's Lacrosse
755625801,ECS207,Spring 2024,1,11:40:00,12:35:00,1,0,1,0,0,0,0,Engineering & Computer Science,Mechanical Engineering,Men's Lacrosse
755625801,ECS221,Fall 2023,3,10:35:00,11:30:00,1,0,1,0,1,0,0,Engineering & Computer Science,Mechanical Engineering,Men's Lacrosse
755625801,ECS222,Spring 2024,3,09:30:00,10:25:00,1,0,1,0,1,0,0,Engineering & Computer Science,Mechanical Engineering,Men's Lacrosse
755625801,ECS326,Fall 2023,3,11:00:00,12:20:00,0,1,0,1,1,0,0,Engineering & Computer Science,Mechanical Engineering,Men's Lacrosse
755625801,MAE284,Spring 2024,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Engineering & Computer Science,Mechanical Engineering,Men's Lacrosse
755625801,MAT296,Fall 2023,4,17:00:00,18:20:00,1,1,1,0,0,0,0,Engineering & Computer Science,Mechanical Engineering,Men's Lacrosse
755625801,PED259,Spring 2024,1,00:00:00,00:00:00,0,0,0,0,0,0,0,Engineering & Computer Science,Mechanical Engineering,Men's Lacrosse
755625801,PHY212,Fall 2023,3,09:30:00,10:50:00,0,1,1,1,1,0,0,Engineering & Computer Science,Mechanical Engineering,Men's Lacrosse
755625801,PHY222,Fall 2023,1,NA,NA,1,0,0,0,0,0,0,Engineering & Computer Science,Mechanical Engineering,Men's Lacrosse
755625801,REL244,Fall 2023,3,08:00:00,09:20:00,0,1,0,1,0,0,0,Engineering & Computer Science,Mechanical Engineering,Men's Lacrosse
755625801,WGS101,Spring 2024,3,17:00:00,18:20:00,0,1,0,1,0,0,0,Engineering & Computer Science,Mechanical Engineering,Men's Lacrosse
756098258,EEE600,Fall 2023,3,18:45:00,21:30:00,0,0,1,0,0,0,0,Management,Entrepren & Emerg Enterprises,Women's Basketball
756098258,EEE620,Fall 2023,3,18:30:00,21:15:00,0,1,0,0,0,0,0,Management,Entrepren & Emerg Enterprises,Women's Basketball
756098258,EEE622,Fall 2023,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Management,Entrepren & Emerg Enterprises,Women's Basketball
756098258,EEE625,Spring 2024,3,14:15:00,15:35:00,1,0,1,0,0,0,0,Management,Entrepren & Emerg Enterprises,Women's Basketball
756098258,EEE640,Spring 2024,3,17:15:00,20:00:00,1,0,0,0,0,0,0,Management,Entrepren & Emerg Enterprises,Women's Basketball
756098258,EEE643,Spring 2024,3,18:45:00,21:30:00,0,0,1,0,0,0,0,Management,Entrepren & Emerg Enterprises,Women's Basketball
756098258,EEE644,Fall 2023,3,17:15:00,20:00:00,1,0,0,0,0,0,0,Management,Entrepren & Emerg Enterprises,Women's Basketball
756098258,EEE653,Spring 2024,3,17:00:00,19:45:00,0,1,0,0,0,0,0,Management,Entrepren & Emerg Enterprises,Women's Basketball
756098258,EEE670,Fall 2023,3,NA,NA,0,0,0,0,0,0,0,Management,Entrepren & Emerg Enterprises,Women's Basketball
756098258,EEE670,Spring 2024,3,NA,NA,0,0,0,0,0,0,0,Management,Entrepren & Emerg Enterprises,Women's Basketball
756098258,MBC609,Spring 2024,1.5,12:30:00,13:50:00,0,1,0,1,0,0,0,Management,Entrepren & Emerg Enterprises,Women's Basketball
756098258,MBC610,Fall 2023,1.5,09:30:00,10:50:00,1,0,1,0,0,0,0,Management,Entrepren & Emerg Enterprises,Women's Basketball
757854418,ANT131,Spring 2024,3,11:40:00,12:35:00,1,0,1,0,0,0,0,Visual & Performing Arts,Film,Men's Women's Spirit Teams
757854418,ARI221,Fall 2023,3,09:30:00,12:00:00,1,0,1,0,0,0,0,Visual & Performing Arts,Film,Men's Women's Spirit Teams
757854418,AST104,Spring 2024,4,12:45:00,14:05:00,1,0,1,0,0,0,0,Visual & Performing Arts,Film,Men's Women's Spirit Teams
757854418,COM107,Spring 2024,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Visual & Performing Arts,Film,Men's Women's Spirit Teams
757854418,FIL221,Fall 2023,3,09:30:00,13:30:00,0,1,0,0,0,0,0,Visual & Performing Arts,Film,Men's Women's Spirit Teams
757854418,FIL225,Fall 2023,3,14:15:00,18:15:00,0,0,0,1,0,0,0,Visual & Performing Arts,Film,Men's Women's Spirit Teams
757854418,FIL226,Spring 2024,3,09:30:00,12:15:00,0,0,0,1,0,0,0,Visual & Performing Arts,Film,Men's Women's Spirit Teams
757854418,FIL228,Fall 2023,3,09:30:00,13:30:00,0,0,0,1,0,0,0,Visual & Performing Arts,Film,Men's Women's Spirit Teams
757854418,FIL250,Fall 2023,3,15:30:00,18:25:00,0,1,0,0,0,0,0,Visual & Performing Arts,Film,Men's Women's Spirit Teams
757854418,FMA251,Fall 2023,3,09:30:00,13:30:00,0,0,0,0,1,0,0,Visual & Performing Arts,Film,Men's Women's Spirit Teams
757854418,PSY205,Spring 2024,3,14:15:00,15:10:00,1,0,1,0,0,0,0,Visual & Performing Arts,Film,Men's Women's Spirit Teams
758340717,CRL300,Spring 2024,2,19:00:00,20:30:00,0,1,0,0,0,0,0,Arts & Sciences,International Relations,Women's Rowing
758340717,GEO362,Spring 2024,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Arts & Sciences,International Relations,Women's Rowing
758340717,GER201,Fall 2023,4,14:00:00,14:55:00,1,1,1,0,0,0,0,Arts & Sciences,International Relations,Women's Rowing
758340717,GER202,Spring 2024,4,14:15:00,15:10:00,0,1,1,1,0,0,0,Arts & Sciences,International Relations,Women's Rowing
758340717,IRP300,Fall 2023,3,08:00:00,09:20:00,0,1,0,1,0,0,0,Arts & Sciences,International Relations,Women's Rowing
758340717,IRP495,Fall 2023,3,09:30:00,12:15:00,0,0,1,0,0,0,0,Arts & Sciences,International Relations,Women's Rowing
758340717,PHI363,Fall 2023,3,18:30:00,19:50:00,0,1,0,1,0,0,0,Arts & Sciences,International Relations,Women's Rowing
758340717,PSC400,Spring 2024,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Arts & Sciences,International Relations,Women's Rowing
760003440,BIO121,Fall 2023,3,18:45:00,20:15:00,1,0,1,0,0,0,0,Arts & Sciences,Psychology,Women's Rowing
760003440,BIO122,Fall 2023,1,09:30:00,12:20:00,0,0,1,0,0,0,0,Arts & Sciences,Psychology,Women's Rowing
760003440,BIO123,Spring 2024,3,19:00:00,20:30:00,1,0,1,0,0,0,0,Arts & Sciences,Psychology,Women's Rowing
760003440,BIO124,Spring 2024,1,09:30:00,12:20:00,0,1,0,0,0,0,0,Arts & Sciences,Psychology,Women's Rowing
760003440,PHI197,Fall 2023,3,14:00:00,14:55:00,0,1,0,1,1,0,0,Arts & Sciences,Psychology,Women's Rowing
760003440,PHI373,Fall 2023,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Arts & Sciences,Psychology,Women's Rowing
760003440,PSY252,Spring 2024,3,11:40:00,12:35:00,1,0,1,1,0,0,0,Arts & Sciences,Psychology,Women's Rowing
760003440,PSY322,Spring 2024,3,14:15:00,15:35:00,1,0,1,0,0,0,0,Arts & Sciences,Psychology,Women's Rowing
760003440,PSY382,Fall 2023,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Arts & Sciences,Psychology,Women's Rowing
760003440,PSY395,Spring 2024,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Arts & Sciences,Psychology,Women's Rowing
760003440,REL186,Spring 2024,3,10:35:00,11:30:00,1,0,1,0,1,0,0,Arts & Sciences,Psychology,Women's Rowing
760397704,ACC252,Fall 2023,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Management,Marketing Management-U,Women's Volleyball
760397704,BUA345,Spring 2024,3,15:30:00,16:50:00,0,1,0,1,0,0,0,Management,Finance,Women's Volleyball
760397704,FIN256,Fall 2023,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Management,Marketing Management-U,Women's Volleyball
760397704,LPP255,Spring 2024,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Management,Finance,Women's Volleyball
760397704,MAR255,Fall 2023,3,14:15:00,15:35:00,1,0,1,0,0,0,0,Management,Marketing Management-U,Women's Volleyball
760397704,MGT247,Spring 2024,3,14:15:00,15:35:00,1,0,1,0,0,0,0,Management,Finance,Women's Volleyball
760397704,MGT248,Spring 2024,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Management,Finance,Women's Volleyball
760397704,PED259,Fall 2023,1,00:00:00,00:00:00,0,0,0,0,0,0,0,Management,Marketing Management-U,Women's Volleyball
760397704,PSC355,Fall 2023,3,15:30:00,16:50:00,0,1,0,1,0,0,0,Management,Marketing Management-U,Women's Volleyball
760397704,SCM265,Fall 2023,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Management,Marketing Management-U,Women's Volleyball
760397704,SOM354,Spring 2024,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Management,Finance,Women's Volleyball
760491844,CRS325,Spring 2024,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Management,Supply Chain Management,Men's Lacrosse
760491844,EEE370,Fall 2023,3,17:15:00,18:35:00,1,0,1,0,0,0,0,Management,Supply Chain Management,Men's Lacrosse
760491844,JSP114,Fall 2023,3,15:30:00,16:50:00,0,1,0,1,0,0,0,Management,Supply Chain Management,Men's Lacrosse
760491844,PED259,Spring 2024,1,00:00:00,00:00:00,0,0,0,0,0,0,0,Management,Supply Chain Management,Men's Lacrosse
760491844,PHI107,Fall 2023,3,17:00:00,18:20:00,0,1,0,1,0,0,0,Management,Supply Chain Management,Men's Lacrosse
760491844,REL186,Spring 2024,3,10:35:00,11:30:00,1,0,1,0,1,0,0,Management,Supply Chain Management,Men's Lacrosse
760491844,SCM411,Fall 2023,3,08:00:00,09:20:00,1,0,1,0,0,0,0,Management,Supply Chain Management,Men's Lacrosse
760491844,SCM432,Spring 2024,3,08:00:00,09:20:00,1,0,1,0,0,0,0,Management,Supply Chain Management,Men's Lacrosse
760491844,SCM455,Spring 2024,3,18:30:00,21:15:00,0,1,0,0,0,0,0,Management,Supply Chain Management,Men's Lacrosse
760491844,WGS101,Fall 2023,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Management,Supply Chain Management,Men's Lacrosse
760491844,WRT307,Spring 2024,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Management,Supply Chain Management,Men's Lacrosse
761339967,EAR104,Spring 2024,1,09:30:00,11:30:00,0,1,0,0,0,0,0,Engineering & Computer Science,Civil Engineering,Men's Crew
761339967,EAR105,Spring 2024,3,10:35:00,11:30:00,1,0,1,0,1,0,0,Engineering & Computer Science,Civil Engineering,Men's Crew
761339967,ECS221,Spring 2024,3,09:30:00,10:25:00,1,0,1,0,1,0,0,Engineering & Computer Science,Civil Engineering,Men's Crew
761339967,HST339,Spring 2024,3,14:15:00,15:35:00,1,0,1,0,0,0,0,Engineering & Computer Science,Civil Engineering,Men's Crew
761339967,MAT296,Spring 2024,4,14:00:00,15:20:00,0,1,0,1,1,0,0,Engineering & Computer Science,Civil Engineering,Men's Crew
761339967,SOC101,Spring 2024,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Engineering & Computer Science,Civil Engineering,Men's Crew
766030103,EAR117,Spring 2024,3,08:00:00,08:55:00,1,0,1,0,1,0,0,Arts & Sciences,Psychology,Women's Tennis
766030103,HST331,Spring 2024,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Arts & Sciences,Psychology,Women's Tennis
766030103,LIN201,Fall 2023,3,11:40:00,12:35:00,1,0,1,0,1,0,0,Arts & Sciences,Psychology,Women's Tennis
766030103,PED259,Spring 2024,1,00:00:00,00:00:00,0,0,0,0,0,0,0,Arts & Sciences,Psychology,Women's Tennis
766030103,PHI363,Fall 2023,3,18:30:00,19:50:00,0,1,0,1,0,0,0,Arts & Sciences,Psychology,Women's Tennis
766030103,PSY213,Fall 2023,3,09:30:00,10:25:00,1,0,1,0,1,0,0,Arts & Sciences,Psychology,Women's Tennis
766030103,PSY322,Spring 2024,3,14:15:00,15:35:00,1,0,1,0,0,0,0,Arts & Sciences,Psychology,Women's Tennis
766030103,PSY335,Spring 2024,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Arts & Sciences,Psychology,Women's Tennis
766030103,PSY374,Spring 2024,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Arts & Sciences,Psychology,Women's Tennis
766030103,PSY437,Fall 2023,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Arts & Sciences,Psychology,Women's Tennis
766030103,REL103,Fall 2023,3,NA,NA,0,0,0,0,0,0,0,Arts & Sciences,Psychology,Women's Tennis
766083571,EAR105,Spring 2024,3,10:35:00,11:30:00,1,0,1,0,1,0,0,Sport and Human Dynamics,Sport&Human Dynamic-Undeclared,Men's Soccer
766083571,ENG107,Spring 2024,3,15:45:00,18:30:00,0,0,1,0,0,0,0,Sport and Human Dynamics,Sport&Human Dynamic-Undeclared,Men's Soccer
766083571,EXE185,Spring 2024,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Sport&Human Dynamic-Undeclared,Men's Soccer
766083571,FYS101,Spring 2024,1,NA,NA,0,0,0,0,1,0,0,Sport and Human Dynamics,Sport&Human Dynamic-Undeclared,Men's Soccer
766083571,HFS255,Spring 2024,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Sport&Human Dynamic-Undeclared,Men's Soccer
766083571,SOC102,Spring 2024,3,08:00:00,09:20:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Sport&Human Dynamic-Undeclared,Men's Soccer
766927847,EHS420,Fall 2023,3,00:00:00,00:00:00,0,0,0,0,0,0,0,Environmental Science & Fstry,Environmental Health,Men's Women's Spirit Teams
766927847,EHS480,Fall 2023,3,17:15:00,18:35:00,0,1,0,1,0,0,0,Environmental Science & Fstry,Environmental Health,Men's Women's Spirit Teams
766927847,ENS494,Spring 2024,1,17:00:00,18:00:00,0,0,0,1,0,0,0,Environmental Science & Fstry,Environmental Health,Men's Women's Spirit Teams
766927847,EST140,Spring 2024,3,08:00:00,09:20:00,0,1,0,1,0,0,0,Environmental Science & Fstry,Environmental Health,Men's Women's Spirit Teams
766927847,EST321,Spring 2024,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Environmental Science & Fstry,Environmental Health,Men's Women's Spirit Teams
766927847,EST395,Spring 2024,3,14:15:00,15:35:00,1,0,1,0,0,0,0,Environmental Science & Fstry,Environmental Health,Men's Women's Spirit Teams
766927847,FCH399,Fall 2023,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Environmental Science & Fstry,Environmental Health,Men's Women's Spirit Teams
766927847,FOR487,Fall 2023,3,08:00:00,09:20:00,0,1,0,1,0,0,0,Environmental Science & Fstry,Environmental Health,Men's Women's Spirit Teams
766927847,FST412,Spring 2024,3,18:30:00,21:15:00,0,0,0,1,0,0,0,Environmental Science & Fstry,Environmental Health,Men's Women's Spirit Teams
766927847,PHP302,Fall 2023,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Environmental Science & Fstry,Environmental Health,Men's Women's Spirit Teams
769651811,CRS325,Fall 2023,3,09:30:00,10:25:00,1,0,1,0,1,0,0,Arts & Sciences,Arts and Sciences (Undeclared),Men's Lacrosse
769651811,EAR117,Spring 2024,3,08:00:00,08:55:00,1,0,1,0,1,0,0,Arts & Sciences,Arts and Sciences (Undeclared),Men's Lacrosse
769651811,ECN102,Fall 2023,3,17:15:00,18:35:00,1,0,1,0,0,0,0,Arts & Sciences,Arts and Sciences (Undeclared),Men's Lacrosse
769651811,MAT284,Spring 2024,4,09:30:00,10:50:00,0,1,1,1,0,0,0,Arts & Sciences,Arts and Sciences (Undeclared),Men's Lacrosse
769651811,NAT105,Fall 2023,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Arts & Sciences,Arts and Sciences (Undeclared),Men's Lacrosse
